,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BSU_32530,pucF,150.559506629544,0.554435138015343,0.275466535513807,2.01271322115842,0.0441448076843631,0.203433355841071
BSU_32539,BSU_32539,0.312620981157552,-0.668044630023762,3.48845395477321,-0.19150163329795,0.848132601033264,
BSU_32540,bsnA,84.379394302179,0.149491422782895,0.469505941246766,0.318401557147334,0.750180357258685,0.897805322553999
BSU_32550,frlP,157.890018444411,0.0406275271874379,0.260050315022346,0.156229486528201,0.875852135209128,0.956822025266579
BSU_32560,frlR,139.864948104239,0.118958912902467,0.336410474876869,0.353612392557061,0.723629385773549,0.881516175772965
BSU_32570,frlD,35.7080372265332,-0.482196994742688,0.668338572975152,-0.721486106354984,0.470610485814461,0.723529676971044
BSU_32580,frlM,3.64430990578498,0.615786288210858,1.8461878491159,0.333544762796345,0.738723106121537,
BSU_32590,frlN,8.00469234618657,0.0465109527742111,1.04813157589396,0.0443751088545746,0.964605402355704,
BSU_32600,frlO,31.7881195332954,0.397362937101362,0.905261066238694,0.438948444731399,0.660698893087476,0.851600029435922
BSU_32610,frlB,144.871168701437,0.461307818905954,0.425045111876262,1.08531496073351,0.277782181959465,0.560903626900447
BSU_32620,yurQ,732.400253366819,0.678030115202432,0.222803551490763,3.04317462924527,0.0023409644205626,0.0308826311836587
BSU_32630,dadA,552.926353037594,-0.0833328714513596,0.202917097009665,-0.410674470901732,0.681311248868373,0.863333562284574
BSU_32640,sspG,0.0,,,,,
BSU_32650,yurS,0.317002296100112,-0.133765635530672,3.4922510445806,-0.0383035565951807,0.969445655116064,
BSU_32660,glxB,410.638681923078,-0.10232666465917,0.27167470856515,-0.376651419631986,0.70643266982387,0.877389076546288
BSU_32669,yuzN,155.864581711139,-0.575450081958271,0.32415223635313,-1.77524637322378,0.0758572157913536,0.272077273530174
BSU_32670,sufB,17571.4594046275,0.0239912878070532,0.160585056637868,0.149399254883071,0.881238599650015,0.959021835500604
BSU_32680,sufU,3909.4832035725,-0.198040774034085,0.178359412140772,-1.11034664028708,0.266849682263871,0.548642769225654
BSU_32690,sufS,8169.44193727751,-0.0763817456093529,0.165359911522015,-0.461912109811355,0.644144349460575,0.841709744509834
BSU_32700,sufD,12190.7045503859,-0.0877133789375619,0.158272084087569,-0.554193618181156,0.579446345410604,0.80143334490631
BSU_32710,sufC,7191.95599639297,-0.0987743861361614,0.162435160320094,-0.608085010298985,0.543131093403039,0.777682684671783
BSU_misc_RNA_84,bsrI,5.42482365634557,0.332901354317852,1.21406683873771,0.274203481798396,0.78392825254459,
BSU_32719,yuzK,0.0,,,,,
BSU_32720,yurZ,13.141749516138,-0.0496863013994625,0.937153707749512,-0.0530183053095736,0.957717322697316,0.985616796135005
BSU_32730,metQ,4671.49105288511,0.353356550562978,0.1856437333069,1.90341222010883,0.0569867777236723,0.23142544931119
BSU_32740,metP,1024.56268168614,0.196828509395502,0.264157167869504,0.745118941813979,0.456199819165684,0.712221227262187
BSU_32750,metN,1292.50496860535,0.0918206361889469,0.243328202569943,0.377353036841481,0.705911262650454,0.877389076546288
BSU_misc_RNA_53,mswH,69.4976895238174,-0.721316515979092,0.450258147458508,-1.60200658233633,0.109154153931599,0.338865686807642
BSU_32760,yusD,196.617103392412,-0.0339230895390049,0.297246178490751,-0.114124560696616,0.909139052799593,0.968246695017593
BSU_32770,yusE,130.287351430888,-0.077115825390889,0.290102626041383,-0.265822569216897,0.790375860649681,0.919041105433589
BSU_32780,yusF,341.992258917738,-0.371203524666958,0.259953849209998,-1.42795933122379,0.153303564577252,0.412390720884359
BSU_32790,yusG,3393.02444047922,0.236649793472045,0.188447997760835,1.25578300795949,0.209194653908654,0.481606146714734
BSU_32800,gcvH,13818.3770106722,0.25695974872936,0.167031659351298,1.53838948692311,0.123953411215696,0.363305446088882
BSU_32810,yusI,1257.56816941123,0.244756328733862,0.263568174405923,0.928626262580973,0.353082806597602,0.624504458988758
BSU_32820,fadE,564.4764697905,-0.815542564573727,0.301006640233413,-2.70938396555412,0.0067408279111425,0.0610190136536985
BSU_32830,fadA,267.869556675114,-0.512261084519165,0.34268648308828,-1.49483889735797,0.134956492094914,0.382360763976507
BSU_32840,fadN,541.333747888437,-0.997023976547313,0.2612940212481,-3.81571676146633,0.0001357881934606,0.0032852513229988
BSU_32849,yuzL,1.49825376538396,0.606671804619964,2.03520888982956,0.298088224580608,0.765635828693695,
BSU_32850,putM,3.25059344934254,1.66763148226739,2.12036911630002,0.786481688234244,0.431585342906554,
BSU_32859,yuzM,3.22897915858878,0.288327222124998,2.27645247296928,0.126656376774219,0.899212373979641,
BSU_32860,yusN,2.43590602310679,0.226778895143675,1.90699968246162,0.11891920970377,0.905339362613126,
BSU_32870,mdtR,267.618862453475,0.250265148543683,0.248935935472581,1.00533957891045,0.314733363127227,0.596872012163367
BSU_32880,mdtP,866.831805879759,0.477824398467279,0.218339167383135,2.18845021804452,0.0286368237096464,0.155746866824126
BSU_32890,yusQ,16.6892338637505,-0.594178756208798,0.625893863383087,-0.949328298247145,0.342453665337401,0.619007627280277
BSU_32900,yusR,20.3327827824568,-0.0127597802683128,0.690337351819622,-0.0184833983481844,0.985253221503367,0.993993336638736
BSU_32910,yusS,21.9684045184035,-0.280110466190325,0.558099301984914,-0.501900764244096,0.61573732767572,0.823734387426767
BSU_32920,yusT,111.008818725775,-0.581594025054211,0.454443887614724,-1.27979282130269,0.200618009253599,0.47123036455845
BSU_32930,yusU,154.175622061532,-1.2517149733754,0.435578072170173,-2.87368683905276,0.0040571102579475,0.0442513228134605
BSU_32940,feuV,2111.99255116969,-1.19904199268353,0.289854713859724,-4.13669999261702,3.52336277774869e-05,0.0010342106035862
BSU_32950,cotNW,32.1126883750441,-0.226602623719475,0.94444017975214,-0.239933273252886,0.810381985810285,0.925238252462078
BSU_32980,yusZ,243.695197848058,-0.101352352468927,0.341023050155388,-0.297200885461394,0.766313145898322,0.905333553840219
BSU_32990,mrgA,435.136258225748,0.146321180672579,0.246620387235028,0.593305291233426,0.552976858323472,0.784448017826406
BSU_33000,htrB,1237.54938023027,-0.0127985488461365,0.243308874639747,-0.0526020633858365,0.958048972904621,0.985667722974415
BSU_33010,cssR,217.386991391409,-0.399992115499649,0.263533106749315,-1.51780594261404,0.129063326568273,0.373206363759988
BSU_33020,cssS,694.654088206908,-0.0602814171684558,0.235938418430407,-0.255496402703219,0.798339721665628,0.921622952252512
BSU_33029,spxO,212.350667176854,0.297100200215626,0.257554864781081,1.15354140356913,0.248688233583189,0.533231932863436
BSU_33030,yuxN,229.408397332284,-0.498990939118312,0.337465934361116,-1.47864091841742,0.139236310501368,0.388150385140684
BSU_33040,fumC,18732.7655133418,-0.786240691053585,0.214510361857933,-3.66528070832448,0.000247067438128,0.0052782269197317
BSU_33049,yvzF,367.644334214529,-0.0289198519874998,0.291084809327626,-0.0993519794258637,0.92085880891499,0.974163645840293
BSU_33050,gerAA,7.2691928467369,-0.569565041259014,0.966363527416043,-0.589390043291444,0.555599654151966,
BSU_33060,gerAB,4.27260450332653,2.06999319842062,1.92019184869294,1.07801374109032,0.281027623956547,
BSU_33070,gerAC,15.5765181126553,1.17258935783849,0.847595388986739,1.3834305531561,0.166532887634748,0.429734510302464
BSU_33080,liaR,224.122808673301,0.038271861252192,0.25657878414021,0.149162220798731,0.881425629872675,0.959021835500604
BSU_33090,liaS,512.482898746482,-0.138471332046634,0.214016813440134,-0.647011465224756,0.51762452317967,0.75940915948564
BSU_33100,liaF,335.060365912627,0.0494325429805326,0.221924540251854,0.222744825445772,0.823734111999511,0.93127912067461
BSU_33110,liaG,574.353409513528,-0.155133899117252,0.209503556190595,-0.740483369056131,0.459006748806619,0.714647012962567
BSU_33120,liaH,255.032203337374,-0.243042758342542,0.290418180217956,-0.836871707412191,0.402664685149257,0.667817791074298
BSU_33130,liaI,82.0194874989261,-0.906971712656893,0.385630227465754,-2.35192069516241,0.0186767563991608,0.121231888691789
BSU_33140,yvqJ,49.5774839243298,-1.37851149669409,0.484690220617661,-2.84410833570645,0.0044535902367338,0.047072191141623
BSU_33150,yvqK,433.537544179644,-0.0972668290614526,0.261324135413759,-0.372207599223272,0.709738288566905,0.877446654679184
BSU_33160,yvrA,928.5537124348,0.286967929011,0.193469813730131,1.48326978497684,0.138002746711327,0.386330269895944
BSU_33170,yvrB,675.997365237135,-0.0460377892535903,0.20518868075976,-0.224368074706287,0.822470910139124,0.930709469160451
