,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BSU_35740,tagD,3276.48117036018,-0.276650676426125,0.263669521890411,-1.0492326699068,0.294071045845443,0.613405927244619
BSU_35750,tagA,2824.363494252,0.0479567179914008,0.225253711679677,0.212900900206243,0.831404260217007,0.943296847420234
BSU_35760,tagB,1104.26193569284,0.0197371844921579,0.206597817791454,0.0955343318876735,0.923890422053444,0.973855222849189
BSU_35770,tagC,207.386499960182,0.419488935194474,0.316845283529162,1.32395511942618,0.185517950588122,0.488880312465713
BSU_35780,lytD,10580.1118753503,1.00058742891827,0.256476240443639,3.90128702443356,9.56826204713777e-05,0.0026572251920449
BSU_35790,pmiA,2066.85620279428,-0.0230088468540437,0.216192429413674,-0.106427625224644,0.915243075784806,0.973756996068242
BSU_35800,gerBA,10.9266711288767,2.16989983799177,1.00453941029931,2.16009428375263,0.0307653714557278,0.17043293782971
BSU_35810,gerBB,23.4091787391847,-0.554738272451835,0.746012366271954,-0.743604660635892,0.45711568281087,0.740445065066274
BSU_35820,gerBC,108.908731752784,0.440143326356105,0.323167309105307,1.36196735856312,0.173208186636438,0.471166187591693
BSU_35830,ywtG,103.977603998879,0.358212339775468,0.450170989505839,0.795725064755249,0.426191855000768,0.720035463975453
BSU_35840,tagT,2500.68917959018,-0.0593026146188854,0.177070171058743,-0.334910246397243,0.737692792525376,0.902769234101236
BSU_35850,ribZB,1556.55608171914,-0.0096870409360945,0.244694817979055,-0.0395882553463954,0.968421390975723,0.986531405000203
BSU_35860,pgdS,7509.40897159708,1.09120705708763,0.253316468196243,4.30768305297181,1.64973551134612e-05,0.0006042867403197
BSU_35870,edmS,28.2749538063153,0.887773063423491,0.583417513418622,1.5216770888852,0.128090011088228,0.402555071829792
BSU_35880,capA,129.767390311394,0.433854670209174,0.303169568911711,1.43106272759032,0.152412238286886,0.445391747235887
BSU_35890,capC,34.308195837589,0.283323866312316,0.502181137708944,0.564186595308814,0.572627149529539,0.815379610707443
BSU_35900,capB,113.877087062677,0.209337871708627,0.301182294784545,0.695053711103369,0.487021641995901,0.762880728097674
BSU_35910,rbsR,18894.9173158411,-0.489958398211786,0.263850523397874,-1.85695442973578,0.0633176377213618,0.265322132818606
BSU_35920,rbsK,14707.2523094335,-0.534573824565678,0.278006292006931,-1.92288390563603,0.0544946314384193,0.244506535355695
BSU_35930,rbsD,6434.86239986377,-0.605567150626727,0.258869872767816,-2.33927240799422,0.0193213397542886,0.122349288548394
BSU_35940,rbsA,32669.8608261278,-0.616407813928943,0.240547973685363,-2.5625150961995,0.0103917069890853,0.081919040810062
BSU_35950,rbsC,16198.8108165996,-0.681520227161919,0.203112010610241,-3.35539107271067,0.0007925286068764,0.0135491240175974
BSU_35960,rbsB,24721.2394674813,-0.571424966598478,0.220254415176376,-2.59438597923629,0.00947600386913,0.0786397274217449
BSU_35970,ywsB,29922.6039689511,-0.277626479655396,0.259471995490485,-1.06996702719534,0.284634150688261,0.604146744546417
BSU_35980,ywsA,54.6264846746595,-0.877664753262789,0.739867426917454,-1.18624596965898,0.235525177033362,0.553160473887404
BSU_35990,ywrO,496.489562163721,0.129732277627287,0.272409477398881,0.476239956355572,0.63390343654135,0.850294128103039
